pair_id,customer_tweet_id,apple_tweet_id,customer_text,apple_reply,created_at
4024,183782,183780,need a quick update from 11.0.1 IOS to a better future. This version sucks battery like the greatest fellatio. Please update!,"We want you to enjoy iOS 11, and we want to help. iOS 11.0.2 is out, update with these steps:",Wed Oct 04 12:22:06 +0000 2017
4025,184127,184129,ios11.03... how can this help tho?,We’ve got you covered. Please meet us in DM to continue.,Sun Oct 15 00:05:00 +0000 2017
4026,184128,184126,what the hell is wrong with apple music now??! someone enlighten me 😭,We’ve got you covered. Which versions of iOS are you using (Settings &gt; General &gt; About)? Are you singed into your account?,Sat Oct 14 23:43:23 +0000 2017
4027,184132,184131,Looks like u folks sold my son a “jacked up” MacBook Air today @ ur Queens Center location. It won’t store passwords...,Thanks for reaching out. Send us a DM and we'll look into it more.,Sat Oct 14 23:42:52 +0000 2017
4028,184135,184133,One problem after another.. 🙁 My 6S ios 11.0.3 is switching wi-fi on by itself. HOW IS THAT POSSIBLE?,We're happy to help. This article can provide more information:,Sat Oct 14 23:31:52 +0000 2017
4029,184375,184374,how comes Taylor Swifts new album isn’t on Apple Music yet ?,Thanks for reaching out to us. New music and content is constantly being added to the Apple Music library. Continue to check back into Apple Music for the artist and albums you are looking for.,Sat Nov 11 15:43:00 +0000 2017
4030,184377,184376,So we just gonna ignore this whole I️ thing,"We recently released an iOS update, 11.1.1, that contains a fix for autocorrect issues. Let’s be sure to back up your device prior to updating. How to back up:",Sat Nov 11 15:42:52 +0000 2017
4031,184379,184378,"Hi Team, Experiencing a very bad support from Apple with the Case ID: 100339120750, It's already been 9 days with false timelines for closure of things and still there is no committed timeline for closure with resolution. Would request to please expedite the process",Thanks for reaching out to us here. We'd like to look into this with you. Let's meet in DM.,Sat Nov 11 15:42:27 +0000 2017
4032,184383,184384,I’m still learning. I made my own watch face from a pic of mine but I’d like to have the temperature on there along with the time. I can’t figure it out lol.,"No worries! This page from our Apple Watch User Guide will show you the available complications you can put on the Photos watch face: Any questions? DM us, we’re happy to help.",Wed Nov 29 18:37:01 +0000 2017
4033,184382,184380,help! Just got this watch and I have no idea what this means? Why is that time there. There’s no alarm set?,"We’re glad you asked! The complication you have circled in the photo is for sunrise. In the evening this complication will show you the time for sunset. You can customize the Apple Watch face, here’s how:",Sat Nov 11 15:42:27 +0000 2017
4034,184386,184385,Here the recording with microphone on.,"Thank you for the screen recordings. We're able to record that same video just fine, so we need to take a deeper look into what's going on with your iPhone's screen recording. What volume is the video set to when you're recording? Let us know in DM.",Sat Nov 11 15:42:00 +0000 2017
4035,184389,184388,Yes.. when the microphone is on I hear my own voice on the recording when it’s off.. silents.,"When you create a screen recording with it turned off, it should only record the sound in the app that is being used; i.e. if Music is being used, it will record the music being played until you go to another app. If you turn on the mic, it should record everything.",Fri Nov 10 21:05:25 +0000 2017
4036,184391,184390,So has fixed that text bug with iOS 11.1.1. How about fixing the no sound bug when we screen recorded.,"Let's take a look at this together. When you long press on the record button in the Control Panel, the option for Microphone Audio should appear. When you toggle it, does anything happen in the recording?",Fri Nov 10 18:33:26 +0000 2017
4037,184393,184392,you deleted all my messages and pictures 😡😒,"We never like to hear about data missing and will do what we can to recover it. Please send us a DM and let us know what was going on with the iPhone just prior to this happening. Restart, update or possibly something more?",Sat Nov 11 15:42:00 +0000 2017
4038,184395,184394,with respect to you... Please help me.. updated my 📱 and know i can't access it?,We’d like to offer our support. Please DM us to let us know what you’re experiencing.,Sat Nov 11 15:41:28 +0000 2017
4039,184397,184396,Dear please fix the “I” problem. We pay you too much damn good money to have us out here looking stupid. Fix the software without us having to do some hack. Thank you - A potential Samsung Customer,"An update has been released to assist with this issue. If you haven’t yet, please back up your device and update it to iOS 11.1.1. For more info, check out:",Sat Nov 11 15:41:28 +0000 2017
4040,184399,184398,"so annoying that I can’t send e-mails on my iPad or iPhone, and nobody knows how to fix it 😭😭","We know how important emailing is so you can stay in contact with everyone. Let's get this figured out. To start, do you see any errors when you try to send an email? You can DM us your answer.",Sat Nov 11 15:41:04 +0000 2017
4041,184401,184400,fix this I️ glitch,"iOS 11.1.1 was recently released and it includes a fix for autocorrect issues. Be sure to back up your device prior to updating, and let us know if the issue persists afterwards. How to back up:",Sat Nov 11 15:40:35 +0000 2017
4042,184404,184402,Hey .... so uhh any updates to when this “I️” is going to get fixed ? Just wondering 😌,"We recently released an iOS update, 11.1.1, that contains a fix for autocorrect issues. Let’s be sure to back up your device prior to updating. How to back up:",Sat Nov 11 15:40:35 +0000 2017
4043,184406,184405,Videos in my photos are not playing ..I am using iPhone SE .. please help me playing my videos ! Thanks.,We're happy to assist. Which iOS version are you currently running? Go to Settings &gt; General &gt; About for the version.,Sat Nov 11 15:40:02 +0000 2017
4044,184410,184411,"As per my video, covering the Thunderbolt Display camera with thumb causes it to freeze, doesn’t do it on MBP built in camera.","When it freezes up, how do you get things moving again? Please DM us.",Sat Nov 11 19:19:29 +0000 2017
4045,184409,184407,I don’t understand the question.,Sorry for the confusion. We're trying to get some clarity on what you mean when you say you're using the same thumb trick on your MacBook Pro. Could you provide more details of what you're doing specifically?,Sat Nov 11 15:39:29 +0000 2017
4046,184413,184412,Hey! 10.13.1 and so far I’ve not experienced the issue when just using the MBP and trying the same thumb trick to replicate.,Good to know. You said you tried to use the same thumb trick to replicate this. Are you using a multi-touch feature when the camera freezes on the display?,Fri Nov 10 23:19:01 +0000 2017
4047,184415,184414,High Sierra Thunderbolt Display camera freeze issue. Any ideas?,"Hey there. Let’s see what’s going on with the camera freezing on your display. Is there an issue when just using your Mac and not the Thunderbolt display? Also, which macOS High Sierra version is running on your Mac?",Fri Nov 10 20:52:00 +0000 2017
4048,184417,184416,my phone updated and there square ? is still there help,"Thanks for reaching out. To clarify, are you still seeing the unexpected characters in your new posts and messages? Or do they only show up in prior messages or posts from other individuals? Also, what is the exact version of iOS 11 you’re currently using?",Sat Nov 11 15:39:00 +0000 2017
4049,184419,184418,", I’m sick of not being able to type the word “I”",We'd like to help out. Does this happen when you enter text or when viewing text from another iOS device? Which iOS version is installed? Tell us more in a DM.,Sat Nov 11 15:38:31 +0000 2017
4050,184422,184420,I can’t enter my passcode! 🤬,Is this issue continuing with your iPhone? Were you able to complete the restore? Please let us know. We'd love to help out.,Sat Nov 11 15:37:30 +0000 2017
4051,184428,184427,i restarted but it didn’t work. i have however recorded it again and that one sent. i have now sent what i want but the original recording won’t send even though i don’t need it anymore.,"OK, we appreciate you keeping us in the loop. Reach out to us via DM and we'll continue there.",Sat Nov 11 15:37:30 +0000 2017
4052,184430,184429,ios 11.1.1 my software is fully up to date,Thank you. If you restart the device will it send? Can you make another video of the same length and see if it will send?,Fri Nov 10 23:36:00 +0000 2017
4053,184432,184431,either i can’t do maths or my iphone is seriously messed up! why is a 1 minute 44 seconds voice recording not sending on messenger? it is not longer than 180 seconds long and it’s nowhere near 180 seconds!!,Let's look at this closer. What software version are you running?,Fri Nov 10 20:58:28 +0000 2017
4054,184434,184433,I need my password resetting as I forgot it loads of times etc... it’s saying that I have to wait until a certain date. Help,We'll do all we can to help. Are you referring to the passcode to unlock an iOS device or to your Apple ID password?,Sat Nov 11 15:36:33 +0000 2017
4055,184437,184436,"updated my iPhone, it now dies from fully charged in 20 minutes, my apps crash, and my gps doesn’t work. Way to go 😒","We want to help. Join us in DM with additional details, such as the currently installed iOS version, to get started:",Sat Nov 11 15:36:05 +0000 2017
4056,184439,184438,"there are some weird ass bugs in this iOS on the iPhone 8+. Some characters don’t appear properly (my last tweet, 4 example) &amp; sometimes the keyboard disappears when I’m in the messaging app.","An update has been released to assist with this issue. If you haven’t yet, please back up your device and update it to iOS 11.1.1. For more info, check out:",Sat Nov 11 15:35:51 +0000 2017
4057,184441,184440,y’all need to fix this I️ thing,"We recently released an iOS update, 11.1.1, that contains a fix for autocorrect issues. Let’s be sure to back up your device prior to updating. How to back up:",Sat Nov 11 15:35:51 +0000 2017
4058,184443,184442,"It started on iOS 11 and it still continues on 11.1.1, it was when 11 dropped i dont know if this is a bug or not","Okay. Please DM us, and we'll take a closer look into this.",Sat Nov 11 15:35:51 +0000 2017
4059,184445,184444,Can you fix this issue!! Ive turned off Show Suggested apps on Dock and it acts like it is on,"We'll take a look into this with you. When did you first notice this issue? Also, what's the current iOS version on your device? You can check by navigating to Settings &gt; General &gt; About:",Sat Nov 11 03:45:31 +0000 2017
4060,184447,184446,Ever since I updated my phone it’s been really slow and lagging....,"We'd love to look into this with you. DM us which model iPhone you're using, which exact version of iOS it's running, and more details about the lag itself and we'll team up to find a solution.",Sat Nov 11 15:35:24 +0000 2017
4061,184449,184451,"Mail only once (after reboot iPhone) connects with server at work. After that, No synchronizing anymore.","To clarify, are you not receiving notifications or not receiving new mail?",Sun Nov 12 18:25:00 +0000 2017
4062,184450,184448,"Dear , What happend with your Mail app after the latest two ios updates?",Thanks for reaching out to us. Can you provide us with more details regarding your issue with the Mail app?,Sat Nov 11 15:34:55 +0000 2017
4063,184454,184456,The IOS version is 11.1,Thank you. Is the iPhone warmer than normal or too hot to touch? Do you ever see temperature warnings on the screen?,Sat Nov 11 19:09:31 +0000 2017
4064,184457,184458,"In comparison to the iPhone 7 plus it gets hotter, but I do not receive temperature warnings. Yet, I am using this iPhone without a case.","Thank you! Please take a look at this article, which offers some great tips to keep your iPhone working within acceptable operating temperatures:",Sat Nov 11 22:20:28 +0000 2017
4065,184455,184452,My Iphone X when you watched videos it's getting overheated and the battery doesn't last. OLED display it doesn't impressed me at all.,We'd love to discuss this with you! Which iOS version is running on your new iPhone X? Was your iPhone set up as new or was a backup from an older iPhone loaded onto it?,Sat Nov 11 15:34:24 +0000 2017
4066,184460,184462,my iPhone X already has an issue.There is a green bar along the right hand side of the phone.Restart doesn’t fix. Known issue?,Thanks for reaching out to us for support. We would love to help you. Please DM us so that we can look into this together.,Tue Nov 07 02:34:25 +0000 2017
4067,184477,184476,Okay When your updates start to fuck with my music we got a problem. 😤,"We want you to be able to listen to your music. So we can help, could you please share a few details with us about what you're experiencing?",Sat Nov 11 15:34:24 +0000 2017
4068,184479,184478,"If doesn’t fix this issue with the “I”, I’m going back to my android.","We’ve recently released iOS 11.1.1, just includes a fix for auto-correct issues. Be sure to back up your device before updating. Also, let us know if the issue persists afterwards. Here’s how to back up, for reference:",Sat Nov 11 15:34:24 +0000 2017
4069,184481,184483,Oh man! I'm glad I reached out to you guys then. That's horrible,We are glad you did as well. We appreciate your keen eye. Enjoy the rest of the weekend!,Sat Nov 11 23:19:00 +0000 2017
4070,184482,184480,hey guys what’s this? Got this email on Wednesday. Please help. I’m concerned 😧,"Glad you reached out. Based on the information in the email, this may be a phishing attempt. You can learn more about phishing and suspicious emails, as well as how to report them here:",Sat Nov 11 15:33:36 +0000 2017
4071,184487,184489,So I received an Apple TV 4th gen as a wedding registry gift. It was bought online a few months ago but I received it only a few weeks ago. It's still shrink-wrapped and I want to exchange it + cash for the 4k. I'm convinced it's just not gonna happen but thought I'd try.,Let's get you in touch with an Apple Online Sales Advisor for further assistance at:,Sat Nov 11 21:20:05 +0000 2017
4072,184490,184491,I did already chat with a support person on the website but they were pretty unhelpful. Said gift returns weren't even something you did..? Should I check with someone else?,"This page has our info on returns, including gift returns: If you're unable to process it with the instuctions at the bottom, it's probably outside of the return window. Sales should be able to answer any questions about the process.",Sun Nov 12 01:11:58 +0000 2017
4073,184488,184485,I'm having some trouble exchanging a wedding gift I received. Any way you could help me?,We'd be happy to provide any assistance we can with Apple products. What's going on?,Sat Nov 11 15:33:36 +0000 2017
4074,184493,184492,What the fuck is going on,"We're happy to help. The issue was fixed in iOS 11.1.1. To update to the latest version of iOS, go to Settings &gt; General &gt; Software Update and tap Download &amp; Install. We recommend having a current backup prior to updating. If you have any questions, let us know.",Sat Nov 11 15:33:06 +0000 2017
4075,184496,184494,"Tried that, still buggy",Can you let us know what iOS software version you are running? You can check by going to Settings &gt; General &gt; About.,Sat Nov 11 15:33:00 +0000 2017
4076,184499,184498,keeps crashing on my iPhone X specifically when I try to post a story,"Let's take a look at that. Is Instagram updated? If so, go ahead and delete it, and then download again from the App Store.",Fri Nov 10 23:20:00 +0000 2017
4077,184501,184500,how can I delete my icloud account?,Thanks for getting in touch! We'd love to talk to you about this more. DM us more details about why you want to delete your Apple ID so we can be sure to get you to the right team.,Sat Nov 11 15:33:00 +0000 2017
4078,184503,184502,what’s with this glitch??,Thanks for reaching out. Could you let us know more details about the particular issue you’re facing? We’ll move from there.,Sat Nov 11 15:32:00 +0000 2017
4079,184505,184504,if iOS11 is your #strangerthings attempt yal just need to quit it.,"Thanks for reaching out to us for support. Looks like you are having problems with FaceTime. When you have a free moment, please DM us so that we can look into this together.",Sat Nov 11 15:32:00 +0000 2017
4080,184507,184506,Good looking out. Aye Apple why do these question marks keep poppin up. I️ just got a new phone I know my shits up to date. Stop playing with me,"We're happy to help. The issue was fixed in iOS 11.1.1. To update to the latest version of iOS, go to Settings &gt; General &gt; Software Update and tap Download and Install. We recommend having a current backup prior to updating. If you have any questions, just let us know.",Sat Nov 11 15:32:00 +0000 2017
4081,184513,184512,Where the NONE option? Why force people to put their CC number?,This article may help: You can reach out with questions here:,Sat Nov 11 15:32:00 +0000 2017
4082,184517,184515,Eye seriously need you to fix my phone. Eye can’t live like this.,"We recently released an iOS update, 11.1.1, that contains a fix for autocorrect issues. Be sure to back up your device prior to updating. How to back up:",Sat Nov 11 15:31:00 +0000 2017
4083,184525,184524,Why cant I delete App/Game data from the game center directly?,We've received your DM. Please look for our reply there.,Wed Nov 01 13:00:01 +0000 2017
4084,184527,184526,"Hi 1. The iTunes automatically goes on Shuffle mode 2. It does not remember the last song I played after exit. 3. If there is a notification on Safari, it stops the song and adds that notification to iTunes as a music &lt;1/2&gt;",We would like to help with your issues further. Reach out to us in DM.,Wed Nov 01 13:00:00 +0000 2017
4085,184530,184528,"I face trouble adding Exchange account to my iPhone Mail App but works fine on the Mail App on my Mac. In Addition to that, the Push on my mail app does not work. Have trouble with iTunes as well.",We're glad to assist here. Let's look at one thing at a time. What's going on with iTunes?,Tue Oct 31 13:12:00 +0000 2017
4086,184532,184531,Where did the tones tab go from my iTunes! I can’t even download / get my made ringtones 🤦🏽‍♂️🤦🏽‍♂️🤦🏽‍♂️ #annoyed!,Hey there. We'd be happy to clarify. Send us a DM so we can discuss this with you there.,Wed Nov 01 12:59:32 +0000 2017
4087,184554,184552,I am struggling to cancel my family membership. Please may you help me with this😌,We'd like to help. Let's start by following the steps in this article: DM us with further questions.,Mon Oct 16 18:46:30 +0000 2017
4088,184559,184557,My favorite new feature from the iPhone iOS update is my phone freezing.,We'd like to see how we can help. Can you tell us which iPhone and iOS version you're using?,Mon Oct 16 15:52:01 +0000 2017
4089,184563,184562,yooo! My phone freezes literally 70% on apps and gets stuck for half an hour to load. This is ridiculous.,"We want you to enjoy your iPhone; we'll do all we can to help. To get started, let us know your iOS version via DM:",Mon Oct 16 18:44:31 +0000 2017
4090,184570,184569,#iOS11 drains my #iPhone and #iPod batteries 😡 Fix it please!!! #iOS11DrainsBattery,We'd like to help you resolve this battery drain. Let us know which version of iOS you're running on these devices via DM.,Mon Oct 16 18:49:00 +0000 2017
4091,184574,184573,my phone glitches all the time.,We're here to help. Please DM us via the following link with any details you can provide regarding what takes place.,Mon Oct 16 18:51:00 +0000 2017
4092,184867,184865,when are you gonna fix this problem I️ have with typing it would be great if you can let me know,"We've got some info that can help. An update has been released to assist with this issue. If you haven’t yet, please back up your device and update it to iOS 11.1.1. For more info, check out:",Tue Nov 14 13:13:30 +0000 2017
4093,185476,185475,Worst customer service experience of my life. Can't believe such terrible service from Apple. Used to hold them in high regard.,That's not the experience we want you to have as a valued Apple customer. Join us in DM so we can look into this for you:,Mon Nov 06 21:48:00 +0000 2017
4094,185479,185477,What the shit?!!! I’mma need this to get fixed like now!,Here’s what you can do to work around the issue until it’s fixed in a future software update:,Mon Nov 06 21:53:30 +0000 2017
4095,185488,185487,"I’ve never had any problems with my phone until I updated to iOS 11. , get it together.",We'd be happy to assist. Let us know in DM the issues you're experiencing and we'll continue from there.,Mon Nov 06 21:56:32 +0000 2017
4096,185499,185498,"My X came in mail 2day. Has dead pixel. Options? Return, re-wait weeks, &amp; rebuy? Do stores keep stock 4 defect returns?",Thanks for reaching out. We'd like to see what options we have available. Please DM us your country and we'll go from there.,Mon Nov 06 21:53:30 +0000 2017
4097,185506,185504,Dude! Fuck! Thought it was only me. Apparently iPhone doesnt like the use of the letter between H and J. RIDICULOUS!,Here’s what you can do to work around the issue until it’s fixed in a future software update:,Mon Nov 06 21:58:00 +0000 2017
4098,185524,185523,since the day of my forceps operation 20 Sept I haven’t had any phone signal.Confirmed it’s not a SIM issue.plz help me!,Thanks for reaching out to us. We'd like to help you and look into this further. Please DM us to continue working on this.,Mon Nov 06 21:50:32 +0000 2017
4099,185535,185534,Really love how my phone is glitching &amp; exiting out &amp; deleting the entire text I’ve written 😒 wishing I didn’t update my phone🙃,"We'd love to help. DM your complete software version from Settings &gt; General &gt; About, next to Version. We can go from there.",Mon Nov 06 21:59:31 +0000 2017
4100,185544,185543,Really sick of this shit update and autocorrecting to that weird shit. Get I️t together,Here’s what you can do to work around the issue until it’s fixed in a future software update:,Mon Nov 06 21:58:01 +0000 2017
4101,185830,185829,yo y’all are really lame rn. This update is on some other stuff. Got me waiting 8 seconds just to switch to my next home screen.,We'd be happy to look into what's going on with your phone. Which iPhone are you currently using?,Wed Oct 04 12:57:00 +0000 2017
4102,185841,185840,"iPhone 6S, software 10.3.3",Let's figure out what's going on. Send us a DM so we can gather some info.,Wed Oct 04 12:48:55 +0000 2017
4103,185843,185842,"So not only am I locked out of my iTunes, but this update is also killing my battery 😖😡 #iphoneproblems why why?!?! 👺👺",We're here for you. Which iPhone and software version are you using?,Tue Jan 03 13:11:29 +0000 2017
4104,186221,186222,"Which again, I have to restart my phone by pressing the lock and volume buttons, to get the phone working again.",This certainly isn't the behavior we want you to be experiencing with your iPhone. Could you DM us and we can begin from there?,Wed Oct 04 16:10:57 +0000 2017
4105,186217,186215,"please fix iOS for the iPhone 7s. After I updated to iOS 11, and so on, my phone is nearly un-useable. Thanks.",Let's get your iPhone working properly with iOS 11. Have you backed up and updated to iOS 11.0.2 yet?,Wed Oct 04 12:45:56 +0000 2017
4106,186335,186334,Hey why the hell does it take 5 days to reset my damn password. All I want to do is ask why iOS 11 messed up my iPhone.,"As we're not able to speed up the Account Recovery process, we'd still like to help with your device.",Wed Oct 04 12:55:02 +0000 2017
4107,186989,186988,go back to the drawing board with IOS11 it messed up my phone,Let's look into this for you. Send us a DM with more information about what you are experiencing.,Wed Oct 04 02:40:56 +0000 2017
4108,187302,187304,IOS 11.0.2 the lastest version available!,We'd like to gather some more information for better troubleshooting. Can you DM us the country you are located in?,Wed Oct 04 23:38:00 +0000 2017
4109,187303,187301,i am facing huge lag in my iphone 7 and while using whatsapp via 3d touch is also ridiculous hope that yout team would support,"We're happy to take a look. Are you only experiencing this with the WhatsApp application? Also, which iOS version is installed?",Wed Oct 04 12:28:00 +0000 2017
4110,187413,187412,you guys about to make me go back to Android if my keyboard keeps disappearing,Thanks for reaching out. We're here to help. DM us so we can look into this further with you.,Wed Oct 04 03:43:00 +0000 2017
4111,187415,187414,y eso que el problema del 👂 speaker,We offer support via Twitter in English. Get help in Spanish here: or join,Wed Oct 04 03:40:30 +0000 2017
4112,187418,187417,Dear if I promise to order the iPhone X can you make my 6 work decently for the next month please? It’s getting worse daily. #helpme,"We can definitely help you with your iPhone. DM us, and let us know what's going on. We'll look into this.",Wed Oct 04 03:38:54 +0000 2017
4113,187420,187419,I updated to iOS11. Now I can’t answer or make a call. My camera doesn’t work either. Any suggestions?,We'd like to look into it with you. Let's move to DM and work together there.,Wed Oct 04 03:37:00 +0000 2017
4114,187422,187421,"Listen, I pay hundreds of dollars for my iPhone and as soon as this new update comes it screwed up my phone.",We'd like to help. Please DM us details to the issue you're experiencing and we'll go from there.,Wed Oct 04 03:34:00 +0000 2017
4115,187424,187423,"Ok, you just fixed this. Thank you! Maybe you can streamline this process.",You're very welcome. Please DM us if you have any other questions:,Wed Oct 04 03:32:00 +0000 2017
4116,187427,187426,Is this a mistake? It doesn't have anything to do with blocking email addresses. I want to block a sender. Not send to trash.,Apologies for the miscommunication. Please DM us and we'll get started.,Wed Oct 04 03:31:31 +0000 2017
4117,187429,187428,"Any device. It's my iCloud email account. I would like to set up a rule to block and email address. Thus far, it can just be sent 2 trash.",Let's look at this article on iCloud email:,Tue Oct 03 22:58:00 +0000 2017
4118,187431,187430,"So, , I rly wish there was a way to, not ""move to trash"" a sender, but to completely block one.",We like to help you today with email. Let us know what device we are working with and we'll look into this together.,Tue Oct 03 21:26:55 +0000 2017
4119,187433,187432,what’s up with the iOS 11 update that keeps my screen sideways,"Hi, is Orienation Lock enabled: If not, send us a DM, we'll continue there.",Wed Oct 04 03:29:54 +0000 2017
4120,187435,187434,"My beats solo 3 headphones are having the leather and rubber come apart from the plastic, what should I do?",Let’s get you pointed in the right direction. Send a message to our Beats team - they can take it from here.,Wed Oct 04 03:27:00 +0000 2017
4121,187439,187438,and it also freezes. I’ m loosing my bearings now!!!,We're here to help. Which iOS version is your device currently running? You can check this through Settings &gt; General &gt; About.,Wed Oct 04 01:28:25 +0000 2017
4122,187441,187440,The new version 11 sure is CRUMMY......slow......unresponsive........what a stupid piece of crap update Don't you test 1st?,We're happy to look into this with you. Let's investigate further in DM using the link below.,Wed Oct 04 03:25:00 +0000 2017
4123,187443,187442,I haven’t done anything waiting for your response,Let's continue working together as a team. Please DM us and we'll get started.,Wed Oct 04 03:23:55 +0000 2017
4124,187445,187444,Dear my iPad’s sound and camera suddenly stop working it was working fine till evening.. now not working,We'll do everything we can to help you with this. What steps have you tried on your own?,Tue Oct 03 18:23:28 +0000 2017
4125,187447,187446,how come every time I update my phone it only gets slower and painful to use? Perhaps a scheme forcing me to get a new one?,We'd like to help. Please DM us additional details and we'll go from there.,Wed Oct 04 03:22:54 +0000 2017
4126,187449,187448,in my camera roll it keeps saying restoring ... but it isn't restoring any photos please help,Let's continue in DM and we'll work from there.,Wed Oct 04 03:09:26 +0000 2017
4127,187451,187453,Obrigado mas tem como me responder em português?,"Since our Twitter support is available in English, get help at or join",Wed Oct 04 12:30:50 +0000 2017
4128,187452,187450,"Derrubei meu celular no vaso, e ele não tá mais saindo som help-me","Since our Twitter support is available in English, get help at or join",Wed Oct 04 03:09:26 +0000 2017
4129,187455,187454,SMS on. Cellular data off. Still will not deliver photo text messages,Let's take a closer look into this. Send us a DM to get started.,Wed Oct 04 03:07:51 +0000 2017
4130,187457,187456,the new update sucks. Do I need my cellular data on to send texts to non iPhone friends?,Messages to friends not using iPhones are sent through your cellular carrier via SMS/MMS. Here's more:,Wed Oct 04 02:07:56 +0000 2017
4131,187459,187458,fucking fix your update!! If my phone freezes one more time I’m going to freak out! Nothing works!!,We want to help. DM us to get started.,Wed Oct 04 03:07:00 +0000 2017
4132,187460,187461,"Oh my god my phone has been freezing and not working since the ios11 update, even with the bug fixes it’s NOT WORKING! Get it 2gether",We'd love to help you with your iPhone! Which iOS version did you update to? What kind of trouble are you having? DM us.,Wed Oct 04 02:53:26 +0000 2017
4133,187463,187462,UPDATE IT HAS HAPPENED LIKE 8 MORE TIMES WHO DO I CALL,We want to help with this. DM us which iPhone you have so that we can look further into this with you.,Wed Oct 04 02:57:00 +0000 2017
4134,187465,187464,Update worked. Thanks,Glad to hear that worked! Reach out anytime.,Wed Oct 04 02:56:54 +0000 2017
4135,187467,187466,Great now ios11 doesn’t work with AirPlay. Nice. Thanks,We'd like to look into this with you. Can you verify that you're updated to iOS 11.0.2? What happens with Airplay?,Wed Oct 04 00:00:00 +0000 2017
4136,187469,187468,i think my headphone jack is killing my headphones! is this possible??? i've gone through 4 pairs,Thanks for reaching out. We're here to help. DM us so we can look into this further with you.,Wed Oct 04 02:48:29 +0000 2017
4137,187471,187470,what can I do here I’m having no issues with my is on my phone,We'd love to help you out! Please send us a DM to get started.,Wed Oct 04 02:48:00 +0000 2017
4138,187644,187646,Yep. In car it's just the cable. To my Kenwood setup in USB mode with radio on. 1.5 hours drive.. enough change for entire day..,Got it. Please DM us so that we can continue to look into this together.,Wed Oct 04 20:34:35 +0000 2017
4139,187645,187643,"hi my SE would charge faster in my car than the original charger. What do you think, is it not healthy.",Let's see how we can help. Are you using an Apple branded charger in both your car and at home?,Wed Oct 04 12:16:00 +0000 2017
4140,187658,187657,Someone hacked my iPhone and used find my iPhone to get my location on ALL my devices 2 factor authentication was on,We want to understand more about this issue. Let's team up in DM to get started.,Wed Oct 04 03:15:00 +0000 2017
4141,187660,187659,As you can see I tweeted my quick rant 2 hours ago. But my phone no long recieves service for more than 15 minutes.,We'd be happy to look into this with you. Join us here in DM:,Wed Oct 04 03:15:00 +0000 2017
4142,187914,187913,"Were not friends so can’t dm. Welcome to Twitter. Responsiveness is erratic. Touch, swipe, 3D Touch. Apps and springboard freeze or glitch.",Make sure you have updated to 11.0.2: You can DM through our link.,Wed Oct 04 12:57:30 +0000 2017
4143,187916,187915,I’m really only considering a new iPhone because crippled my 6s with iOS 11.,We'd like to help. Please DM details to the issue you're experiencing on your iPhone 6s and we'll go from there.,Wed Oct 04 03:28:00 +0000 2017
4144,187918,187920,Yes I have updated and it hasn’t made any difference at all! I am not using it anymore than usual,Understood. Let's meet up in DM to gather some additional details and work together on addressing this with you:,Thu Oct 05 13:31:00 +0000 2017
4145,187919,187917,We have 4 iphones in my house and all experiencing super quick battery drain after installing ios11.0.1!! 😡😡,"We'd like to look into this. We recently released iOS 11.0.2 which may address this issue, have you had a chance to update?",Wed Oct 04 13:04:27 +0000 2017
4146,187922,187921,"My locked screen goes blank at least 5 times a day, have to restart my phone, it glitches and freezes.","You're in the right place, we'll do all we can to help. Connect with us in DM and we'll get started:",Wed Oct 04 12:19:00 +0000 2017
4147,187924,187923,It’s time for another software update ! I’m ready to throw my phone in the trash,Thanks for reaching out to us. Can you please clarify the technical issue that you are having? This way we can better assist.,Tue Oct 03 15:20:00 +0000 2017
4148,187926,187928,"I have the iPhone7 and updated to the newest iOS and my phone has been the worst, I can’t even use it without it freezing all the time",OK. DM us and we'd be happy to take a closer look there.,Wed Oct 04 16:54:24 +0000 2017
4149,187927,187925,My phone keeps freezing and I can’t even snap videos anymore ever since I updated the iOS,Thanks for reaching out. Which iPhone model are we working with? Have you had a chance to update to iOS 11.0.2?,Wed Oct 04 12:18:32 +0000 2017
4150,187931,187929,Slowed dawn a lot. When I open some apps screen goes black,What version of iOS are you running in Settings &gt; General &gt; About?,Wed Oct 04 12:14:28 +0000 2017
4151,187936,187935,IOS11 sucks. Killed performans of my iPhone6 . Are you doing in purpose? Solve it or this will be the last apple product I bought.,We'd be happy to take a look at this with you. Can you give us a brief description of what issues you're having in DM?,Wed Oct 04 03:10:55 +0000 2017
4152,187938,187937,can I get an iOS update on being able to manually press a button to get out of headphones mode when I’m not even wearing headphones?,"We'd love to help. When you adjust the volume on your device, do you still see a headphone volume indicator?",Wed Oct 04 12:14:28 +0000 2017
4153,187940,187939,I’m trying to unlock it using the sleep/wake button,"Got it. DM us, and we'll look into this deeper.",Wed Oct 04 03:58:27 +0000 2017
4154,187942,187941,I restart the phone,Are you trying to unlock the iPhone from the Home button or are you trying to open a notification when this happens?,Tue Oct 03 18:22:04 +0000 2017
4155,187944,187943,lock screen is freezing quite often. Help ASAP,Let's take a look at this together. What do you do to make the lock screen respond again?,Tue Oct 03 15:14:26 +0000 2017
4156,187946,187945,"It’s not a normal behavior, for examp., when I ask “Siri, what album is playing” Siri tells me the name of next album,not the one is playing",We can look further into this issue. Shoot us a DM and let's get started.,Wed Oct 04 03:56:24 +0000 2017
